"xcoord" "ycoord"
"19136" 752605 4429895
"19137" 753095 4430900
"19138" 753189 4429774
"19139" 754000 4430395
"19140" 751071 4430257
"19141" 753071 4431505
"19142" 753887 4431451
"19143" 753522 4430899
"19144" 752683 4430766
"19145" 751893 4429352
"19146" 752875 4429601
"19147" 751952 4429935
"19148" 753679 4429927
"19149" 752919 4429664
"19150" 752202 4431100
"19151" 753758 4430180
"19152" 753331 4430514
"19153" 752648 4430199
"19154" 752853 4430141
"19155" 749943 4430893
"19156" 752855 4430308
"19157" 753551 4430531
"19158" 752748 4431507
"19159" 751942 4429464
"19160" 752156 4429970
"19161" 752745 4429963
"19162" 752588 4429681
"19163" 753618 4430224
"19164" 752819 4430972
"19165" 752609 4430325
"19166" 753382 4430083
"19167" 753010 4429867
"19168" 751817 4430759
"19169" 752960 4429811
"19170" 753020 4431267
"19171" 752019 4429742
"19172" 753066 4430381
"19173" 752196 4429882
"19174" 752008 4430651
"19175" 753142 4430525
"19176" 753371 4430205
"19177" 750606 4430705
"19178" 753204 4429988
"19179" 752299 4430500
"19180" 751018 4430617
"19181" 754008 4430224
"19182" 753900 4430249
"19183" 752583 4430871
"19184" 752577 4430854
"19185" 751751 4429255
"19186" 752070 4429593
"19187" 753402 4430003
"19188" 753494 4430348
"19189" 752942 4430132
"19190" 751464 4430592
"19191" 752788 4429835
"19192" 752600 4431302
"19193" 749943 4430893
"19194" 753156 4431766
"19195" 752072 4429977
"19196" 752119 4429358
"19197" 752942 4430132
"19198" 753341 4430853
"19199" 752852 4431117
"19200" 751056 4430262
"19201" 751081 4430254
"19202" 752998 4430239
"19203" 753129 4429435
"19204" 753558 4429675
"19205" 751944 4430497
"19206" 751971 4429532
"19207" 753264 4430706
"19208" 752097 4429191
"19209" 752681 4431774
"19210" 753452 4430056
"19211" 753325 4430105
"19212" 752102 4429266
"19213" 753250 4430418
"19214" 752637 4431881
"19215" 752607 4429853
"19216" 751951 4429129
"19217" 752048 4429099
"19218" 753322 4430892
"19219" 752160 4430803
"19220" 752203 4429267
"19221" 753436 4430737
"19222" 752967 4430879
"19223" 752712 4430053
"19224" 753436 4430737
"19225" 752500 4430920
"19226" 753811 4430404
"19227" 752463 4429593
"19228" 752705 4430910
"19229" 753600 4430804
"19230" 752483 4430228
"19231" 753260 4430824
"19232" 753272 4430847
"19233" 752741 4430909
"19234" 752642 4430559
"19235" 752745 4429901
"19236" 753025 4430390
"19237" 752991 4430407
"19238" 752989 4430400
"19239" 752744 4430344
"19240" 753489 4430913
"19241" 753337 4429805
"19242" 753425 4429686
"19243" 753272 4430847
"19244" 753031 4430423
"19245" 751988 4429314
"19246" 751977 4429318
"19247" 753102 4430764
"19248" 753085 4430834
"19249" 752839 4430005
"19250" 752588 4429681
"19251" 752793 4429682
"19252" 753770 4430355
"19253" 753504 4431035
"19254" 752491 4429729
"19255" 753468 4430181
"19256" 752608 4430379
"19257" 753364 4431179
"19258" 753628 4430446
"19259" 752455 4430823
"19260" 753392 4431417
"19261" 752237 4430559
"19262" 753182 4430783
"19263" 752775 4431506
"19264" 752119 4429358
"19265" 750889 4430893
"19266" 753003 4429760
"19267" 752012 4430154
"19268" 753191 4430089
"19269" 752691 4430188
"19270" 753405 4431042
"19271" 753770 4431169
"19272" 753364 4429083
"19273" 753301 4430521
"19274" 752010 4429248
"19275" 751759 4430028
"19276" 753398 4431051
"19277" 752592 4429766
"19278" 752620 4429953
"19279" 753530 4430469
"19280" 753180 4430775
"19281" 752857 4430467
"19282" 754006 4431135
"19283" 751331 4430554
"19284" 752269 4429805
"19285" 753510 4431040
"19286" 751141 4430592
"19287" 752598 4429940
"19288" 752620 4429953
"19289" 749951 4430913
"19290" 752873 4430845
"19291" 752517 4432070
"19292" 752878 4429646
"19293" 752598 4429873
"19294" 753388 4431468
"19295" 752576 4431665
"19296" 752202 4431100
"19297" 753280 4431337
"19298" 752811 4430564
"19299" 752719 4428996
"19300" 752705 4431237
"19301" 753527 4431286
"19302" 751896 4430606
"19303" 752413 4432139
"19304" 753388 4429875
"19305" 751896 4429528
"19306" 753468 4430829
"19307" 752289 4430590
"19308" 753685 4430977
"19309" 753073 4431182
"19310" 753394 4431545
"19311" 754075 4430344
"19312" 752244 4429724
"19313" 752475 4429536
"19314" 753129 4429435
"19315" 752189 4429882
"19316" 752568 4431438
"19317" 752223 4429676
"19318" 752836 4430857
"19319" 752867 4431467
"19320" 752037 4430889
"19321" 752579 4430860
"19322" 752878 4429646
"19323" 753438 4429986
"19324" 753371 4430205
"19325" 752372 4430418
"19326" 752626 4430813
"19327" 752463 4429593
"19328" 751967 4429322
"19329" 751920 4429411
"19330" 752202 4431100
"19331" 753260 4430824
"19332" 752695 4430688
"19333" 753261 4430030
"19334" 752247 4429650
"19335" 752646 4431413
"19336" 753804 4430316
"19337" 752180 4429810
"19338" 752023 4429791
"19339" 753904 4430261
"19340" 752367 4430122
"19341" 753711 4430476
"19342" 753811 4430163
"19343" 752310 4429547
"19344" 753890 4431451
"19345" 752904 4431588
"19346" 752171 4429787
"19347" 753437 4430159
"19348" 752779 4431472
"19349" 754006 4431135
"19350" 753271 4429994
"19351" 752450 4430275
"19352" 752804 4430533
"19353" 752989 4431045
"19354" 752201 4429713
"19355" 753371 4430205
"19356" 753523 4431292
"19357" 753364 4431179
"19358" 752656 4430758
"19359" 752913 4431350
"19360" 752721 4430762
"19361" 752982 4430146
"19362" 753371 4430205
"19363" 751002 4431133
"19364" 750888 4430960
"19365" 753571 4430326
"19366" 752124 4430159
"19367" 752873 4430845
"19368" 751348 4431048
"19369" 752810 4430557
"19370" 752848 4429760
"19371" 753738 4430421
"19372" 753434 4430150
"19373" 751935 4429942
"19374" 752181 4431153
"19375" 753738 4430421
"19376" 752633 4428895
"19377" 752871 4431549
"19378" 753595 4430231
"19379" 753405 4429778
"19380" 752740 4431578
"19381" 752662 4429737
"19382" 752077 4429884
"19383" 752727 4429777
"19384" 753271 4429994
"19385" 752299 4430214
"19386" 752350 4430195
"19387" 753035 4430387
"19388" 751906 4430409
"19389" 751038 4430988
"19390" 753146 4430227
"19391" 752769 4430748
"19392" 751942 4430696
"19393" 750775 4430968
"19394" 752841 4430352
"19395" 752835 4430348
"19396" 753483 4430311
"19397" 752409 4430170
"19398" 752041 4430764
"19399" 752310 4430210
"19400" 752848 4429760
"19401" 753331 4430514
"19402" 752933 4430115
"19403" 752909 4430073
"19404" 754075 4430344
"19405" 752048 4429602
"19406" 753339 4431147
"19407" 752805 4431027
"19408" 753050 4431784
"19409" 752942 4430132
"19410" 753032 4431085
"19411" 753392 4431417
"19412" 753354 4431216
"19413" 752015 4430950
"19414" 752581 4431660
"19415" 753283 4431262
"19416" 752097 4429441
"19417" 752806 4430542
"19418" 753257 4430093
"19419" 753215 4430811
"19420" 752201 4429713
"19421" 752793 4430491
"19422" 752377 4430977
"19423" 752678 4430585
"19424" 752678 4430547
"19425" 752667 4430588
"19426" 752946 4430521
"19427" 752991 4430407
"19428" 751880 4430573
"19429" 753437 4430159
"19430" 752463 4429593
"19431" 753211 4431535
"19432" 753754 4430058
"19433" 752438 4430873
"19434" 753420 4430788
"19435" 752838 4431547
"19436" 752583 4430871
"19437" 752583 4430871
"19438" 752777 4430693
"19439" 752385 4430821
"19440" 753127 4430424
"19441" 752637 4431881
"19442" 753795 4430408
"19443" 753360 4429961
"19444" 752754 4431994
"19445" 752691 4431804
"19446" 753496 4430038
"19447" 753496 4430038
"19448" 752792 4430249
"19449" 753293 4430702
"19450" 753277 4430704
"19451" 752996 4430426
"19452" 753608 4430501
"19453" 752202 4430348
"19454" 753415 4430374
"19455" 753633 4430311
"19456" 753373 4430392
"19457" 753738 4430123
"19458" 752372 4430418
"19459" 752018 4429005
"19460" 752566 4430517
"19461" 752854 4430644
"19462" 752624 4431381
"19463" 752196 4430342
"19464" 753266 4430946
"19465" 752564 4429849
"19466" 752490 4429881
"19467" 752535 4430082
"19468" 752556 4429853
"19469" 753336 4431122
"19470" 752991 4430407
"19471" 752989 4430400
"19472" 752994 4430418
"19473" 752993 4430414
"19474" 753534 4429696
"19475" 753923 4430681
"19476" 753037 4430843
"19477" 753257 4430093
"19478" 753289 4430295
"19479" 752463 4429593
"19480" 751911 4429247
"19481" 753510 4430939
"19482" 753812 4430339
"19483" 751904 4429063
"19484" 752273 4429649
"19485" 753446 4430671
"19486" 753204 4429988
"19487" 752700 4429786
"19488" 752316 4430143
"19489" 753044 4430926
"19490" 752768 4430616
"19491" 752875 4431468
"19492" 751800 4429262
"19493" 752700 4429786
"19494" 752624 4431591
"19495" 753927 4429980
"19496" 752240 4429516
"19497" 753923 4430681
"19498" 753246 4429903
"19499" 753352 4429942
"19500" 753155 4430120
"19501" 753501 4430371
"19502" 752599 4429705
"19503" 752570 4430109
"19504" 753471 4430269
"19505" 753247 4429750
"19506" 751235 4430573
"19507" 753387 4430768
"19508" 753511 4431260
"19509" 752754 4431994
"19510" 752624 4431591
"19511" 753923 4430320
"19512" 752485 4429811
"19513" 752963 4431476
"19514" 753431 4429970
"19515" 753418 4430494
"19516" 752385 4430821
"19517" 752573 4430750
"19518" 753192 4430354
"19519" 752575 4430693
"19520" 752478 4430559
"19521" 753317 4429285
"19522" 750757 4430671
"19523" 752946 4429618
"19524" 752131 4430843
"19525" 752656 4430478
"19526" 753129 4430501
"19527" 752377 4430977
"19528" 753341 4430853
"19529" 753392 4431417
"19530" 752471 4430886
"19531" 750873 4431365
"19532" 752173 4430656
"19533" 753407 4430884
"19534" 753407 4430884
"19535" 752744 4430413
"19536" 752184 4429543
"19537" 753253 4430235
"19538" 752922 4430409
"19539" 752598 4431093
"19540" 753311 4430544
"19541" 753728 4431170
"19542" 753217 4429982
"19543" 753486 4431178
"19544" 752691 4431804
"19545" 752432 4431063
"19546" 751872 4430558
"19547" 753456 4429758
"19548" 753343 4430802
"19549" 751739 4430609
"19550" 753401 4430053
"19551" 752015 4430875
"19552" 753371 4430205
"19553" 753505 4430933
"19554" 752013 4429727
"19555" 752492 4430923
"19556" 753070 4431143
"19557" 752920 4430093
"19558" 752980 4429803
"19559" 753083 4429910
"19560" 753322 4430892
"19561" 753528 4431526
"19562" 752388 4430706
"19563" 752954 4429976
"19564" 752788 4431362
"19565" 752788 4431362
"19566" 752939 4430642
"19567" 753232 4429909
"19568" 753580 4429922
"19569" 752917 4430387
"19570" 752893 4431396
"19571" 753588 4430643
"19572" 753289 4430295
"19573" 752592 4431693
"19574" 752989 4430346
"19575" 753038 4430983
"19576" 753294 4429576
"19577" 753479 4429572
"19578" 752916 4429733
"19579" 752975 4429268
"19580" 753767 4429932
"19581" 753038 4430983
"19582" 753097 4430596
"19583" 753306 4430384
"19584" 752048 4429602
"19585" 753387 4430940
"19586" 752855 4430308
"19587" 752713 4429931
"19588" 752008 4430829
"19589" 753462 4430880
"19590" 752067 4429200
"19591" 753261 4430030
"19592" 753776 4429876
"19593" 752562 4429757
"19594" 752648 4430435
"19595" 752188 4429101
"19596" 752049 4430672
"19597" 750805 4431285
"19598" 753454 4430832
"19599" 753258 4430746
"19600" 753305 4430264
"19601" 751933 4429171
"19602" 753645 4430371
"19603" 753598 4430319
"19604" 750889 4430893
"19605" 753379 4430389
"19606" 752336 4429440
"19607" 752352 4429865
"19608" 752462 4431116
"19609" 752933 4430115
"19610" 752451 4429824
"19611" 752648 4430435
"19612" 752196 4429882
"19613" 752967 4430614
"19614" 752670 4431983
"19615" 753468 4430829
"19616" 752038 4430196
"19617" 752289 4430590
"19618" 752560 4429915
"19619" 753283 4431262
"19620" 752736 4430677
"19621" 753499 4430926
"19622" 753373 4430928
"19623" 753344 4429852
"19624" 753756 4429966
"19625" 752783 4431189
"19626" 751026 4431301
"19627" 753494 4430348
"19628" 753033 4430432
"19629" 753584 4430003
"19630" 753914 4430380
"19631" 753246 4429903
"19632" 751863 4430328
"19633" 753168 4430445
"19634" 753690 4429962
"19635" 753538 4430274
"19636" 752928 4430712
"19637" 753246 4429903
"19638" 753344 4429852
"19639" 753266 4430331
"19640" 753593 4430383
"19641" 753246 4429903
"19642" 753280 4429776
"19643" 753270 4429913
"19644" 753476 4430287
"19645" 753250 4430418
"19646" 753739 4429972
"19647" 752258 4429267
"19648" 752931 4430451
"19649" 753022 4430443
"19650" 753873 4431451
"19651" 751991 4429692
"19652" 752758 4431052
"19653" 753679 4429927
"19654" 752705 4429674
"19655" 753423 4430331
"19656" 753371 4430205
"19657" 752947 4430758
"19658" 753300 4429110
"19659" 752941 4431332
"19660" 752284 4431319
"19661" 753063 4430431
"19662" 753249 4431648
"19663" 752635 4431382
"19664" 752029 4430871
"19665" 752261 4429769
"19666" 752285 4429846
"19667" 752629 4431607
"19668" 751814 4430754
"19669" 752781 4430441
"19670" 752715 4429692
"19671" 751814 4430754
"19672" 753806 4430768
"19673" 751903 4429779
"19674" 753744 4431026
"19675" 753379 4430296
"19676" 753165 4431603
"19677" 752273 4429649
"19678" 752696 4430829
"19679" 753419 4431891
"19680" 753462 4429976
"19681" 753593 4430383
"19682" 751896 4429528
"19683" 752448 4430463
"19684" 752681 4431774
"19685" 752780 4430612
"19686" 752618 4429690
"19687" 750855 4431266
"19688" 752008 4430095
"19689" 752201 4429713
"19690" 752859 4431404
"19691" 753253 4430492
"19692" 752894 4430189
"19693" 752226 4429482
"19694" 753421 4430827
"19695" 752858 4430368
"19696" 753442 4430392
"19697" 749609 4430853
"19698" 753232 4430372
"19699" 752989 4430399
"19700" 752752 4429762
"19701" 753395 4430682
"19702" 752178 4431329
"19703" 751847 4429275
"19704" 752724 4431077
"19705" 752745 4429963
"19706" 752759 4429957
"19707" 752453 4430919
"19708" 752260 4429392
"19709" 753120 4429411
"19710" 752897 4431470
"19711" 753150 4429488
"19712" 753411 4431080
"19713" 753728 4431170
"19714" 752273 4429649
"19715" 753055 4429248
"19716" 752256 4429392
"19717" 754006 4431135
"19718" 752841 4430352
"19719" 753653 4430055
"19720" 752714 4431022
"19721" 753154 4431332
"19722" 753283 4430703
"19723" 750774 4430836
"19724" 753306 4430384
"19725" 753057 4431077
"19726" 753078 4431044
"19727" 753043 4431052
"19728" 753062 4431103
"19729" 753847 4430086
"19730" 751926 4429276
"19731" 753469 4431053
"19732" 751939 4430478
"19733" 752003 4430565
"19734" 753031 4430423
"19735" 754070 4430088
"19736" 752437 4429672
"19737" 752964 4430710
"19738" 753536 4430133
"19739" 753262 4430233
"19740" 753283 4430703
"19741" 752646 4430315
"19742" 751925 4429275
"19743" 751942 4429309
"19744" 753622 4429748
"19745" 753327 4430412
"19746" 753446 4430405
"19747" 752681 4431774
"19748" 753129 4430000
"19749" 752681 4431774
"19750" 752468 4429704
"19751" 752113 4430583
"19752" 753048 4430326
"19753" 752919 4429664
"19754" 753229 4431606
"19755" 752119 4430057
"19756" 753588 4431209
"19757" 753180 4430775
"19758" 751835 4430275
"19759" 752453 4430919
"19760" 753489 4430913
"19761" 752845 4430764
"19762" 752967 4430862
"19763" 750902 4431158
"19764" 752758 4429773
"19765" 752951 4430866
"19766" 753037 4430843
"19767" 752331 4429568
"19768" 752656 4430860
"19769" 753788 4431111
"19770" 753505 4430171
"19771" 753519 4429604
"19772" 753266 4430014
"19773" 750772 4431105
"19774" 753015 4431594
"19775" 753050 4431784
"19776" 752280 4430221
"19777" 752300 4429887
"19778" 753371 4430205
"19779" 752725 4430301
"19780" 753613 4430583
"19781" 753375 4430686
"19782" 753567 4430810
"19783" 752019 4429742
"19784" 752045 4430659
"19785" 752242 4429176
"19786" 752325 4431118
"19787" 750337 4429811
"19788" 751996 4430008
"19789" 752197 4431250
"19790" 752705 4429674
"19791" 752783 4429824
"19792" 752818 4430773
"19793" 753778 4430734
"19794" 752920 4430093
"19795" 751509 4430295
"19796" 753094 4430434
"19797" 752527 4430400
"19798" 752562 4429757
"19799" 752758 4431052
"19800" 752980 4431458
"19801" 753480 4431016
"19802" 753233 4430379
"19803" 752675 4429050
"19804" 753307 4431406
"19805" 753173 4430359
"19806" 752535 4429862
"19807" 752530 4429864
"19808" 753328 4430986
"19809" 750826 4431016
"19810" 753434 4430063
"19811" 753467 4430050
"19812" 753157 4430710
"19813" 752663 4429667
"19814" 753045 4430341
"19815" 752558 4429801
"19816" 750854 4430803
"19817" 753045 4430686
"19818" 753355 4430678
"19819" 753783 4429897
"19820" 752367 4429759
"19821" 752580 4429842
"19822" 752832 4431547
"19823" 753194 4429435
"19824" 752543 4431152
"19825" 753337 4430214
"19826" 752781 4431194
"19827" 752852 4431117
"19828" 752558 4430670
"19829" 752991 4430855
"19830" 753653 4430055
"19831" 752352 4429865
"19832" 753531 4430817
"19833" 752474 4429336
"19834" 752898 4431470
"19835" 751814 4430754
"19836" 753246 4429903
"19837" 752748 4431507
"19838" 752731 4431507
"19839" 752389 4430416
"19840" 752360 4430002
"19841" 752045 4430659
"19842" 753436 4430737
"19843" 752631 4430563
"19844" 752189 4429882
"19845" 752747 4431507
"19846" 752942 4430132
"19847" 753215 4430923
"19848" 752780 4430979
"19849" 753324 4430929
"19850" 751663 4430611
"19851" 753180 4430775
"19852" 753146 4430849
"19853" 753194 4429435
"19854" 752705 4430910
"19855" 752060 4430862
"19856" 753646 4430308
"19857" 753197 4430815
"19858" 753261 4430803
"19859" 753129 4429435
"19860" 753129 4429435
"19861" 753768 4430208
"19862" 752049 4429417
"19863" 751879 4429590
"19864" 753447 4430487
"19865" 752467 4430230
"19866" 751807 4429525
"19867" 753103 4430695
"19868" 752260 4429392
"19869" 753061 4431095
"19870" 752876 4431171
"19871" 752019 4429301
"19872" 753344 4431178
"19873" 753923 4430130
"19874" 752975 4429268
"19875" 752104 4430416
"19876" 750902 4431284
"19877" 753444 4430401
"19878" 753458 4430445
"19879" 750990 4431379
"19880" 752478 4430559
"19881" 753719 4431465
"19882" 753474 4430778
"19883" 752477 4430229
"19884" 754070 4430417
"19885" 753064 4431111
"19886" 753578 4430402
"19887" 750990 4431379
"19888" 753662 4430128
"19889" 753566 4430364
"19890" 752602 4430445
"19891" 753387 4430768
"19892" 753232 4430372
"19893" 752793 4430130
"19894" 753662 4430128
"19895" 753597 4430382
"19896" 753588 4430384
"19897" 753337 4430214
"19898" 753608 4430501
"19899" 753526 4430166
"19900" 753728 4431170
"19901" 752881 4430300
"19902" 752350 4429866
"19903" 752233 4429939
"19904" 752379 4429854
"19905" 753437 4430159
"19906" 753012 4430493
"19907" 752044 4431111
"19908" 753847 4430086
"19909" 752612 4429519
"19910" 752290 4430218
"19911" 753811 4430163
"19912" 753601 4430115
"19913" 754000 4430395
"19914" 752242 4429570
"19915" 751964 4429125
"19916" 752786 4430462
"19917" 752329 4430903
"19918" 752672 4430734
"19919" 753024 4429784
"19920" 752915 4429659
"19921" 753521 4430952
"19922" 753150 4429488
"19923" 753001 4430698
"19924" 753261 4430030
"19925" 753150 4429488
"19926" 751820 4430556
"19927" 752982 4430146
